"Origin Movement ID","Origin Display Name","Origin Geometry","Destination Movement ID","Destination Display Name","Destination Geometry","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","722","0 Panay Avenue, Diliman, Quezon City","[[121.01754339168063,14.632533411037764],[121.01871771710084,14.62963624901966],[121.02187505758604,14.629330647366526],[121.02385812513927,14.631922296046165],[121.02268375528288,14.634819507070176],[121.01952636230746,14.635125020340377],[121.01754339168063,14.632533411037764]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2304,1526,3478
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","723","0 Mapalad, San Francisco del Monte, Quezon City","[[121.01321187927458,14.635735887641564],[121.01438617634086,14.63283888881335],[121.01754339168063,14.632533411037764],[121.01952636230746,14.635125020340377],[121.01835202079107,14.638022068174816],[121.01519475309598,14.638327457632153],[121.01321187927458,14.635735887641564]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2286,1475,3542
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","727","0 Mamerto Dist, Pasig","[[121.08334413884465,14.589953526788298],[121.08451890418374,14.587054033968693],[121.08767817176442,14.586746663778506],[121.0896627264489,14.5893388744157],[121.08848791688425,14.59223841621714],[121.08532859685869,14.592545698331248],[121.08334413884465,14.589953526788298]]","07/31/2016 - 08/28/2016, Every day, Daily Average",4124,2567,6623
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","728","0 ROTC Street, Pasig","[[121.07901025879951,14.593160103211765],[121.08018499596902,14.590260773200164],[121.08334413884465,14.589953526788298],[121.08532859685869,14.592545698331248],[121.0841538154497,14.595445077325067],[121.0809946202642,14.595752235725412],[121.07901025879951,14.593160103211765]]","07/31/2016 - 08/28/2016, Every day, Daily Average",4281,2951,6210
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","730","0 Flamingo Street, Quezon City","[[121.07034295776891,14.599572396579113],[121.07151763856257,14.59667339226556],[121.07467653180707,14.596366393158718],[121.07666079656707,14.598958486548131],[121.075486071506,14.60185753984466],[121.07232712594865,14.602164450770085],[121.07034295776891,14.599572396579113]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3837,2942,5002
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","731","0 Katipunan Avenue, Quezon City","[[121.06600953687142,14.60277811323495],[121.06718418945724,14.599879271880967],[121.07034295776891,14.599572396579113],[121.07232712594865,14.602164450770085],[121.07115242907983,14.605063341176967],[121.06799360831225,14.605370128271685],[121.06600953687142,14.60277811323495]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3489,2512,4845
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","734","0 6th Avenue, Cubao, Quezon City","[[121.05301019278295,14.61239354321583],[121.05418476074878,14.609495190631288],[121.0573431543711,14.609188686630276],[121.059327032421,14.611780623393514],[121.05815242020195,14.614679024967659],[121.05499397425243,14.614985440795435],[121.05301019278295,14.61239354321583]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2926,1948,4393
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","735","0 Planas Site I, Quezon City","[[121.0486773845678,14.61559811302282],[121.04985192427877,14.612699923437425],[121.05301019278295,14.61239354321583],[121.05499397425243,14.614985440795435],[121.053819390276,14.617883679301231],[121.0506610692317,14.618189971318683],[121.0486773845678,14.61559811302282]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2903,2132,3951
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","736","0 Driod, Quezon City","[[121.04434472962892,14.618802395931798],[121.04551924100129,14.615904369437159],[121.0486773845678,14.61559811302282],[121.0506610692317,14.618189971318683],[121.0494865135067,14.621088046867978],[121.04632831746508,14.621394215137583],[121.04434472962892,14.618802395931798]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2489,1674,3698
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","737","0 Seattle, Cubao, Quezon City","[[121.04001222793279,14.62200639210672],[121.04118671102762,14.619108528596158],[121.04434472962892,14.618802395931798],[121.04632831746508,14.621394215137583],[121.0451537900054,14.624292127633584],[121.04199571900082,14.624598171934439],[121.04001222793279,14.62200639210672]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2551,1648,3947
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","738","1400 East Rodriguez Sr. Avenue, Quezon City","[[121.03567987959578,14.625210101304672],[121.03685433439924,14.622312400874957],[121.04001222793279,14.62200639210672],[121.04199571900082,14.624598171934439],[121.04082121981855,14.62749592134994],[121.0376632739451,14.62780184188366],[121.03567987959578,14.625210101304672]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3020,2027,4499
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","739","100 Tomas Morato Avenue, Diliman, Quezon City","[[121.03134768472746,14.628413523560962],[121.0325221112274,14.625515986239304],[121.03567987959578,14.625210101304672],[121.0376632739451,14.62780184188366],[121.03648880305246,14.63069942819143],[121.03333098219952,14.631005224935373],[121.03134768472746,14.628413523560962]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2780,1961,3939
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","740","0 Sct. Tobias Street, Diliman, Quezon City","[[121.02701564323114,14.631616658756252],[121.02819004141367,14.62871928463937],[121.03134768472746,14.628413523560962],[121.03333098219952,14.631005224935373],[121.03215653968024,14.6339026480439],[121.02899884395035,14.63420832085198],[121.02701564323114,14.631616658756252]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2907,2053,4114
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","741","0 Mo. Ignacia Avenue, Diliman, Quezon City","[[121.02268375528288,14.634819507070176],[121.02385812513927,14.631922296046165],[121.02701564323114,14.631616658756252],[121.02899884395035,14.63420832085198],[121.02782442967346,14.63710558086274],[121.02466685909413,14.637411129792302],[121.02268375528288,14.634819507070176]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2370,1629,3447
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","742","Gen De Jesus, Quezon City","[[121.01835202079107,14.638022068174816],[121.01952636230746,14.635125020340377],[121.02268375528288,14.634819507070176],[121.02466685909413,14.637411129792302],[121.0234924731433,14.640308226613799],[121.02033502781366,14.640613651657857],[121.01835202079107,14.638022068174816]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2242,1498,3354
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","745","2500 West Bank Road, Pasig","[[121.08848791688425,14.59223841621714],[121.0896627264489,14.5893388744157],[121.09282217114367,14.589031468659417],[121.09480685871547,14.591623692620132],[121.09363200494099,14.594523283384179],[121.09047250780418,14.594830601087022],[121.08848791688425,14.59223841621714]]","07/31/2016 - 08/28/2016, Every day, Daily Average",4214,2741,6477
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","748","0 Calypso Avenue, Bagumbayan, Quezon City","[[121.075486071506,14.60185753984466],[121.07666079656707,14.598958486548131],[121.07981986702308,14.59865145188426],[121.08180426472607,14.601243558607408],[121.08062949541338,14.604142660867694],[121.07747037264728,14.604449607372775],[121.075486071506,14.60185753984466]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3936,2940,5267
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","751","Natividad Avenue, Quezon City","[[121.06248560338801,14.611474083708506],[121.06366024383416,14.608575519232385],[121.06681893964786,14.60826885576162],[121.06880304746778,14.610860845122602],[121.06762836272816,14.613759458563582],[121.06446961445504,14.614066033819121],[121.06248560338801,14.611474083708506]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3221,2260,4590
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","752","0 14th Avenue, Cubao, Quezon City","[[121.05815242020195,14.614679024967659],[121.059327032421,14.611780623393514],[121.06248560338801,14.611474083708506],[121.06446961445504,14.614066033819121],[121.06329495792859,14.616964484358483],[121.0601363346388,14.617270935823298],[121.05815242020195,14.614679024967659]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3136,2243,4383
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","753","100 10th Avenue, Cubao, Quezon City","[[121.053819390276,14.617883679301231],[121.05499397425243,14.614985440795435],[121.05815242020195,14.614679024967659],[121.0601363346388,14.617270935823298],[121.05896170633937,14.620169223364217],[121.05580320792241,14.620475551015645],[121.053819390276,14.617883679301231]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3392,2422,4750
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","754","Bridge To Farmers Plaza/Gateway Mall, Cubao, Quezon City","[[121.0494865135067,14.621088046867978],[121.0506610692317,14.618189971318683],[121.053819390276,14.617883679301231],[121.05580320792241,14.620475551015645],[121.05462860786382,14.623373675461306],[121.05147023441715,14.623679879361822],[121.0494865135067,14.621088046867978]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3007,1961,4608
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","755","0 Denver, Quezon City","[[121.0451537900054,14.624292127633584],[121.04632831746508,14.621394215137583],[121.0494865135067,14.621088046867978],[121.05147023441715,14.623679879361822],[121.05029566260825,14.626577840824083],[121.04713741423441,14.626883920827527],[121.0451537900054,14.624292127633584]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2922,1949,4380
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","756","0 Chicago, Quezon City","[[121.04082121981855,14.62749592134994],[121.04199571900082,14.624598171934439],[121.0451537900054,14.624292127633584],[121.04713741423441,14.626883920827527],[121.04596287061914,14.629781719204425],[121.04280474734567,14.630087675368104],[121.04082121981855,14.62749592134994]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3488,2466,4932
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","757","100 Sct. De Guia Street, Diliman, Quezon City","[[121.03648880305246,14.63069942819143],[121.0376632739451,14.62780184188366],[121.04082121981855,14.62749592134994],[121.04280474734567,14.630087675368104],[121.0416302320061,14.632985310637604],[121.03847223365258,14.633291142933688],[121.03648880305246,14.63069942819143]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3085,2187,4350
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","758","200 Tomas Morato Avenue, Diliman, Quezon City","[[121.03215653968024,14.6339026480439],[121.03333098219952,14.631005224935373],[121.03648880305246,14.63069942819143],[121.03847223365258,14.633291142933688],[121.03729774674235,14.636188615009466],[121.03413987347611,14.636494323505676],[121.03215653968024,14.6339026480439]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2969,2073,4252
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","759","0 Sct. Madriñan Street, Diliman, Quezon City","[[121.02782442967346,14.63710558086274],[121.02899884395035,14.63420832085198],[121.03215653968024,14.6339026480439],[121.03413987347611,14.636494323505676],[121.03296541479435,14.639391632484022],[121.02980766664966,14.639697216959537],[121.02782442967346,14.63710558086274]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2570,1727,3823
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","760","Ligaya, Quezon City","[[121.0234924731433,14.640308226613799],[121.02466685909413,14.637411129792302],[121.02782442967346,14.63710558086274],[121.02980766664966,14.639697216959537],[121.02863323628009,14.642594362748945],[121.02547561335103,14.642899823405392],[121.0234924731433,14.640308226613799]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2433,1611,3674
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","765","Intrepid Plaza, Eulogio Rodriguez Jr. Avenue, Bagumbayan, Quezon City","[[121.07629563151286,14.607348546743792],[121.07747037264728,14.604449607372775],[121.08062949541338,14.604142660867694],[121.08261392949663,14.606734741688104],[121.08143914411231,14.609633730004044],[121.0782799688943,14.609940588416784],[121.07629563151286,14.607348546743792]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3930,2788,5538
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","766","Whitefield Avenue, Manila","[[121.07196192055679,14.610554146008697],[121.07313663350072,14.607655369554259],[121.07629563151286,14.607348546743792],[121.0782799688943,14.609940588416784],[121.07710521168654,14.612839413816516],[121.07394616135745,14.613146148599224],[121.07196192055679,14.610554146008697]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3537,2451,5103
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","767","100 Katipunan Avenue, Quezon City","[[121.06762836272816,14.613759458563582],[121.06880304746778,14.610860845122602],[121.07196192055679,14.610554146008697],[121.07394616135745,14.613146148599224],[121.07277143234009,14.616044810985864],[121.06961250679275,14.616351421976713],[121.06762836272816,14.613759458563582]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3326,2343,4721
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","768","0 V. Luciano, Project 4, Lungsod Quezon","[[121.06329495792859,14.616964484358483],[121.06446961445504,14.614066033819121],[121.06762836272816,14.613759458563582],[121.06961250679275,14.616351421976713],[121.06843780597463,14.619249921462105],[121.06527900537985,14.61955640858961],[121.06329495792859,14.616964484358483]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3195,2266,4504
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","769","100 P. Gomez, Cubao, Lungsod Quezon","[[121.05896170633937,14.620169223364217],[121.0601363346388,14.617270935823298],[121.06329495792859,14.616964484358483],[121.06527900537985,14.61955640858961],[121.06410433277648,14.622454745007357],[121.06094565702207,14.622761108318423],[121.05896170633937,14.620169223364217]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3513,2511,4914
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","770","100 15th Avenue, Cubao, Quezon City","[[121.05462860786382,14.623373675461306],[121.05580320792241,14.620475551015645],[121.05896170633937,14.620169223364217],[121.06094565702207,14.622761108318423],[121.05977101264227,14.625659281780374],[121.05661246189564,14.625965521342659],[121.05462860786382,14.623373675461306]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3106,2056,4691
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","771","0 Oxford, Quezon City","[[121.05029566260825,14.626577840824083],[121.05147023441715,14.623679879361822],[121.05462860786382,14.623373675461306],[121.05661246189564,14.625965521342659],[121.05543784568336,14.62886353174681],[121.0522794199089,14.6291696473342],[121.05029566260825,14.626577840824083]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3059,2091,4473
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","772","0 K-10th, Quezon City","[[121.04596287061914,14.629781719204425],[121.04713741423441,14.626883920827527],[121.05029566260825,14.626577840824083],[121.0522794199089,14.6291696473342],[121.05110483201614,14.632067494663717],[121.04794653123804,14.632373486472625],[121.04596287061914,14.629781719204425]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3873,2758,5437
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","773","800 Epifanio de los Santos Avenue, Diliman, Quezon City","[[121.0416302320061,14.632985310637604],[121.04280474734567,14.630087675368104],[121.04596287061914,14.629781719204425],[121.04794653123804,14.632373486472625],[121.04677197160707,14.635271170695091],[121.04361379571483,14.635577038702866],[121.0416302320061,14.632985310637604]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3487,2497,4868
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","774","0 Sgt. Esguerra Avenue, Diliman, Quezon City","[[121.03729774674235,14.636188615009466],[121.03847223365258,14.633291142933688],[121.0416302320061,14.632985310637604],[121.04361379571483,14.635577038702866],[121.04243926443107,14.638474559657194],[121.0392812136653,14.638780303797665],[121.03729774674235,14.636188615009466]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3046,2106,4404
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","775","0 Eugenio Lopez Drive, Diliman, Quezon City","[[121.03296541479435,14.639391632484022],[121.03413987347611,14.636494323505676],[121.03729774674235,14.636188615009466],[121.0392812136653,14.638780303797665],[121.03810671059438,14.641677661724435],[121.03494878491608,14.641983281910656],[121.03296541479435,14.639391632484022]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2909,2074,4078
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","781","0 P Mejia, Quezon City","[[121.07277143234009,14.616044810985864],[121.07394616135745,14.613146148599224],[121.07710521168654,14.612839413816516],[121.079089585445,14.61543142973086],[121.07791481216563,14.618330141043963],[121.07475570938273,14.61863678765666],[121.07277143234009,14.616044810985864]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3407,2438,4760
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","782","200 Katipunan Avenue, Project 4, Quezon City","[[121.06843780597463,14.619249921462105],[121.06961250679275,14.616351421976713],[121.07277143234009,14.616044810985864],[121.07475570938273,14.61863678765666],[121.07358096428862,14.621535336068874],[121.07042198642414,14.621841858884746],[121.06843780597463,14.619249921462105]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3644,2506,5297
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","784","0 E. Evangelista, Project 4, Lungsod Quezon","[[121.05977101264227,14.625659281780374],[121.06094565702207,14.622761108318423],[121.06410433277648,14.622454745007357],[121.06608841647424,14.625046643226051],[121.06491372779062,14.627944865615543],[121.06175499970936,14.628251140860073],[121.05977101264227,14.625659281780374]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3162,2024,4938
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","785","200 Ermin Garcia Avenue, Quezon City","[[121.05543784568336,14.62886353174681],[121.05661246189564,14.625965521342659],[121.05977101264227,14.625659281780374],[121.06175499970936,14.628251140860073],[121.06058033924921,14.631149200197314],[121.05742173603608,14.631455351528238],[121.05543784568336,14.62886353174681]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3278,2160,4973
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","786","0 K-8th, Quezon City","[[121.05110483201614,14.632067494663717],[121.0522794199089,14.6291696473342],[121.05543784568336,14.62886353174681],[121.05742173603608,14.631455351528238],[121.05624710381164,14.634353247785997],[121.05308862563408,14.634659275271005],[121.05110483201614,14.632067494663717]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3992,2899,5496
