"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"9","Arc de triomphe du Carrousel, Paris","3517","0 Allée des Tilleuls, Suresnes","09/03/2016 - 10/01/2016, Every day, Daily Average",1640,1339,2008
"9","Arc de triomphe du Carrousel, Paris","3518","Promenade Jacques Baumel, Suresnes","09/03/2016 - 10/01/2016, Every day, Daily Average",1645,1286,2103
"9","Arc de triomphe du Carrousel, Paris","3519","0 Rue Edouard Nieuport, Suresnes","09/03/2016 - 10/01/2016, Every day, Daily Average",1404,1085,1816
"9","Arc de triomphe du Carrousel, Paris","3520","0 Avenue du Président Wilson, Suresnes","09/03/2016 - 10/01/2016, Every day, Daily Average",1781,1402,2262
"9","Arc de triomphe du Carrousel, Paris","3521","0 Rue Desbassayns de Richemont, Suresnes","09/03/2016 - 10/01/2016, Every day, Daily Average",1424,1118,1813
"9","Arc de triomphe du Carrousel, Paris","3522","0 Rue des Chênes, Suresnes","09/03/2016 - 10/01/2016, Every day, Daily Average",1631,1245,2135
"9","Arc de triomphe du Carrousel, Paris","3523","0 Rue de la République, Suresnes","09/03/2016 - 10/01/2016, Every day, Daily Average",1620,1256,2089
"9","Arc de triomphe du Carrousel, Paris","3524","0 Allée Charles Gounod, Suresnes","09/03/2016 - 10/01/2016, Every day, Daily Average",1658,1149,2391
"9","Arc de triomphe du Carrousel, Paris","3525","100 Avenue Victor Hugo, Vanves","09/03/2016 - 10/01/2016, Every day, Daily Average",1563,1210,2018
"9","Arc de triomphe du Carrousel, Paris","3526","0 Rue Raphaël, Vanves","09/03/2016 - 10/01/2016, Every day, Daily Average",1545,1208,1974
"9","Arc de triomphe du Carrousel, Paris","3527","0 Rue Jean Bleuzen, Vanves","09/03/2016 - 10/01/2016, Every day, Daily Average",1461,1091,1955
"9","Arc de triomphe du Carrousel, Paris","3528","100 Rue Jean Bleuzen, Vanves","09/03/2016 - 10/01/2016, Every day, Daily Average",1406,1050,1882
"9","Arc de triomphe du Carrousel, Paris","3529","0 Rue Sadi Carnot, Vanves","09/03/2016 - 10/01/2016, Every day, Daily Average",1555,1175,2056
"9","Arc de triomphe du Carrousel, Paris","3530","0 Rue Aristide Briand, Vanves","09/03/2016 - 10/01/2016, Every day, Daily Average",1637,1306,2050
"9","Arc de triomphe du Carrousel, Paris","3531","0 Avenue Marcel Martinie, Vanves","09/03/2016 - 10/01/2016, Every day, Daily Average",1552,1208,1993
"9","Arc de triomphe du Carrousel, Paris","3532","0 Avenue du Docteur François Arnaud, Vanves","09/03/2016 - 10/01/2016, Every day, Daily Average",1647,1256,2159
"9","Arc de triomphe du Carrousel, Paris","3533","0 Rue Louis Dardenne, Vanves","09/03/2016 - 10/01/2016, Every day, Daily Average",1581,1246,2005
"9","Arc de triomphe du Carrousel, Paris","3535","0 Boulevard du Lycée, Vanves","09/03/2016 - 10/01/2016, Every day, Daily Average",1571,1191,2071
"9","Arc de triomphe du Carrousel, Paris","3537","0 Avenue Foch, Vaucresson","09/03/2016 - 10/01/2016, Every day, Daily Average",1649,1320,2058
"9","Arc de triomphe du Carrousel, Paris","3538","0 Avenue le Notre, Vaucresson","09/03/2016 - 10/01/2016, Every day, Daily Average",1834,1485,2264
"9","Arc de triomphe du Carrousel, Paris","3539","0 Allée du Collège, Vaucresson","09/03/2016 - 10/01/2016, Every day, Daily Average",1629,1247,2126
"9","Arc de triomphe du Carrousel, Paris","3541","0 Avenue de Balzac, Ville-d'Avray","09/03/2016 - 10/01/2016, Every day, Daily Average",1897,1535,2343
"9","Arc de triomphe du Carrousel, Paris","3545","Mail du Docteur Bosvieux, Ville-d'Avray","09/03/2016 - 10/01/2016, Every day, Daily Average",1962,1585,2428
"9","Arc de triomphe du Carrousel, Paris","3551","100 Boulevard Charles de Gaulle, Villeneuve-la-Garenne","09/03/2016 - 10/01/2016, Every day, Daily Average",1802,1373,2364
"9","Arc de triomphe du Carrousel, Paris","3553","0 Avenue Marc Sangnier, Villeneuve-la-Garenne","09/03/2016 - 10/01/2016, Every day, Daily Average",1873,1394,2515
"9","Arc de triomphe du Carrousel, Paris","3554","0 Rue des Augustins, Villeneuve-la-Garenne","09/03/2016 - 10/01/2016, Every day, Daily Average",1920,1402,2629
"9","Arc de triomphe du Carrousel, Paris","3560","100 Rue Danielle Casanova, Aubervilliers","09/03/2016 - 10/01/2016, Every day, Daily Average",1828,1325,2521
"9","Arc de triomphe du Carrousel, Paris","3570","0 Rue de la Motte, Aubervilliers","09/03/2016 - 10/01/2016, Every day, Daily Average",1939,1327,2831
"9","Arc de triomphe du Carrousel, Paris","3571","0 Rue Lécuyer, Aubervilliers","09/03/2016 - 10/01/2016, Every day, Daily Average",1941,1350,2789
"9","Arc de triomphe du Carrousel, Paris","3576","0 Allée Aragon, Aubervilliers","09/03/2016 - 10/01/2016, Every day, Daily Average",1747,1205,2530
"9","Arc de triomphe du Carrousel, Paris","3579","Avenue des Chemins de Fer Industriels, Aubervilliers","09/03/2016 - 10/01/2016, Every day, Daily Average",1907,1316,2762
"9","Arc de triomphe du Carrousel, Paris","3580","100 Chemin d'Aubervilliers, Pantin","09/03/2016 - 10/01/2016, Every day, Daily Average",1914,1341,2730
"9","Arc de triomphe du Carrousel, Paris","3582","0 Rue des Cités, Aubervilliers","09/03/2016 - 10/01/2016, Every day, Daily Average",1768,1180,2647
"9","Arc de triomphe du Carrousel, Paris","3590","Le Haut de Galy, Aulnay-sous-Bois","09/03/2016 - 10/01/2016, Every day, Daily Average",2291,1626,3226
"9","Arc de triomphe du Carrousel, Paris","3617","0 Rue Maurice de Broglie, Aulnay-sous-Bois","09/03/2016 - 10/01/2016, Every day, Daily Average",2242,1524,3298
"9","Arc de triomphe du Carrousel, Paris","3620","0 Rue Robespierre, Bagnolet","09/03/2016 - 10/01/2016, Every day, Daily Average",1478,998,2188
"9","Arc de triomphe du Carrousel, Paris","3622","0 Rue Auguste Blanqui, Bagnolet","09/03/2016 - 10/01/2016, Every day, Daily Average",1594,1056,2404
"9","Arc de triomphe du Carrousel, Paris","3623","E15, Bagnolet","09/03/2016 - 10/01/2016, Every day, Daily Average",1518,1032,2232
"9","Arc de triomphe du Carrousel, Paris","3624","0 Rue Victor Hugo, Bagnolet","09/03/2016 - 10/01/2016, Every day, Daily Average",1397,1069,1824
"9","Arc de triomphe du Carrousel, Paris","3625","0 Rue Ambroise Croizat, Bagnolet","09/03/2016 - 10/01/2016, Every day, Daily Average",1921,1205,3062
"9","Arc de triomphe du Carrousel, Paris","3626","0 Avenue de la République, Bagnolet","09/03/2016 - 10/01/2016, Every day, Daily Average",1347,925,1960
"9","Arc de triomphe du Carrousel, Paris","3627","0 Rue Hoche, Bagnolet","09/03/2016 - 10/01/2016, Every day, Daily Average",1615,1116,2335
"9","Arc de triomphe du Carrousel, Paris","3631","0 Rue Louis David, Bagnolet","09/03/2016 - 10/01/2016, Every day, Daily Average",1930,1342,2775
"9","Arc de triomphe du Carrousel, Paris","3634","100 Avenue de la Dhuys, Bagnolet","09/03/2016 - 10/01/2016, Every day, Daily Average",1972,1377,2822
"9","Arc de triomphe du Carrousel, Paris","3635","0 Avenue du Général de Gaulle, Bagnolet","09/03/2016 - 10/01/2016, Every day, Daily Average",1501,1012,2224
"9","Arc de triomphe du Carrousel, Paris","3637","0 Avenue Baptiste Hurel, Le Blanc-Mesnil","09/03/2016 - 10/01/2016, Every day, Daily Average",2198,1466,3293
"9","Arc de triomphe du Carrousel, Paris","3638","0 Allée Salomon de Brosse, Le Blanc-Mesnil","09/03/2016 - 10/01/2016, Every day, Daily Average",2211,1538,3178
"9","Arc de triomphe du Carrousel, Paris","3639","0 Avenue Vladimir Ilitch Lénine, Le Blanc-Mesnil","09/03/2016 - 10/01/2016, Every day, Daily Average",2223,1535,3219
"9","Arc de triomphe du Carrousel, Paris","3643","0 Avenue Adolphe Devaux, Le Blanc-Mesnil","09/03/2016 - 10/01/2016, Every day, Daily Average",2231,1545,3220
"9","Arc de triomphe du Carrousel, Paris","3644","0 Avenue Paul Vaillant Couturier, Le Blanc-Mesnil","09/03/2016 - 10/01/2016, Every day, Daily Average",2152,1430,3237
"9","Arc de triomphe du Carrousel, Paris","3646","0 Rue Montgolfier, Le Blanc-Mesnil","09/03/2016 - 10/01/2016, Every day, Daily Average",2230,1554,3198
"9","Arc de triomphe du Carrousel, Paris","3647","0 Avenue Marcel Alizard, Le Blanc-Mesnil","09/03/2016 - 10/01/2016, Every day, Daily Average",2191,1546,3104
"9","Arc de triomphe du Carrousel, Paris","3648","0 Cité Casanova, Le Blanc-Mesnil","09/03/2016 - 10/01/2016, Every day, Daily Average",2092,1393,3141
"9","Arc de triomphe du Carrousel, Paris","3650","0 Rue Camille Leneez, Le Blanc-Mesnil","09/03/2016 - 10/01/2016, Every day, Daily Average",2172,1479,3188
"9","Arc de triomphe du Carrousel, Paris","3652","Autoroute du Nord, Le Blanc-Mesnil","09/03/2016 - 10/01/2016, Every day, Daily Average",2260,1569,3255
"9","Arc de triomphe du Carrousel, Paris","3672","0 Rue Bernard, Bobigny","09/03/2016 - 10/01/2016, Every day, Daily Average",2437,1770,3353
"9","Arc de triomphe du Carrousel, Paris","3676","0 Avenue du Maréchal de Lattre de Tassigny, Bondy","09/03/2016 - 10/01/2016, Every day, Daily Average",1874,1376,2551
"9","Arc de triomphe du Carrousel, Paris","3678","E15, Bondy","09/03/2016 - 10/01/2016, Every day, Daily Average",2018,1370,2971
"9","Arc de triomphe du Carrousel, Paris","3682","Chemin de Halage, Bondy","09/03/2016 - 10/01/2016, Every day, Daily Average",1990,1301,3042
"9","Arc de triomphe du Carrousel, Paris","3686","0 Avenue Pasteur, Bondy","09/03/2016 - 10/01/2016, Every day, Daily Average",1895,1363,2633
"9","Arc de triomphe du Carrousel, Paris","3690","0 Rue Fremin, Bondy","09/03/2016 - 10/01/2016, Every day, Daily Average",1930,1314,2833
"9","Arc de triomphe du Carrousel, Paris","3691","0 Allée des Frênes, Bondy","09/03/2016 - 10/01/2016, Every day, Daily Average",2147,1410,3267
"9","Arc de triomphe du Carrousel, Paris","3693","0 Rue Jules Guesde, Bondy","09/03/2016 - 10/01/2016, Every day, Daily Average",1967,1384,2794
"9","Arc de triomphe du Carrousel, Paris","3695","Chemin de Halage, Bondy","09/03/2016 - 10/01/2016, Every day, Daily Average",1885,1354,2622
"9","Arc de triomphe du Carrousel, Paris","3696","0 Rue Lucie Aubrac, Bondy","09/03/2016 - 10/01/2016, Every day, Daily Average",2016,1350,3009
"9","Arc de triomphe du Carrousel, Paris","3697",,"09/03/2016 - 10/01/2016, Every day, Daily Average",1913,1243,2942
"9","Arc de triomphe du Carrousel, Paris","3698","0 Rue Roger Salengro, Le Bourget","09/03/2016 - 10/01/2016, Every day, Daily Average",2136,1466,3110
"9","Arc de triomphe du Carrousel, Paris","3701","Autoroute du Nord, Le Bourget","09/03/2016 - 10/01/2016, Every day, Daily Average",2083,1440,3012
"9","Arc de triomphe du Carrousel, Paris","3719","0 Rue Robespierre, La Courneuve","09/03/2016 - 10/01/2016, Every day, Daily Average",2005,1380,2912
"9","Arc de triomphe du Carrousel, Paris","3720","Résidence du Parc, Rue Guerman Titov, La Courneuve","09/03/2016 - 10/01/2016, Every day, Daily Average",2010,1370,2948
"9","Arc de triomphe du Carrousel, Paris","3723","0 Rue Maurice Berteaux, La Courneuve","09/03/2016 - 10/01/2016, Every day, Daily Average",2043,1404,2972
"9","Arc de triomphe du Carrousel, Paris","3725","0 Rue Georges Politzer, La Courneuve","09/03/2016 - 10/01/2016, Every day, Daily Average",1990,1361,2907
"9","Arc de triomphe du Carrousel, Paris","3727","100 Rue Anatole France, La Courneuve","09/03/2016 - 10/01/2016, Every day, Daily Average",2411,1683,3453
"9","Arc de triomphe du Carrousel, Paris","3732","0 Avenue Waldeck Rochet, La Courneuve","09/03/2016 - 10/01/2016, Every day, Daily Average",2024,1392,2942
"9","Arc de triomphe du Carrousel, Paris","3762","0 Avenue de la 2ème Division Blindée, Dugny","09/03/2016 - 10/01/2016, Every day, Daily Average",2497,1826,3412
"9","Arc de triomphe du Carrousel, Paris","3802","0 Avenue du Maréchal Foch, Gournay-sur-Marne","09/03/2016 - 10/01/2016, Every day, Daily Average",1840,1411,2398
"9","Arc de triomphe du Carrousel, Paris","3803","0 Rue Henri IV, Gournay-sur-Marne","09/03/2016 - 10/01/2016, Every day, Daily Average",1667,1408,1972
"9","Arc de triomphe du Carrousel, Paris","3804","0 Rue des Lauriers, Gournay-sur-Marne","09/03/2016 - 10/01/2016, Every day, Daily Average",1707,1395,2087
"9","Arc de triomphe du Carrousel, Paris","3807","0 Quai Châtelier, L'Île-Saint-Denis","09/03/2016 - 10/01/2016, Every day, Daily Average",1954,1368,2790
"9","Arc de triomphe du Carrousel, Paris","3810","0 Rue du Tapis Vert, Les Lilas","09/03/2016 - 10/01/2016, Every day, Daily Average",1852,1319,2599
"9","Arc de triomphe du Carrousel, Paris","3813","0 Rue Romain Rolland, Les Lilas","09/03/2016 - 10/01/2016, Every day, Daily Average",2075,1445,2979
"9","Arc de triomphe du Carrousel, Paris","3814","Allée Jean Monnet, Les Lilas","09/03/2016 - 10/01/2016, Every day, Daily Average",1717,1197,2462
"9","Arc de triomphe du Carrousel, Paris","3816","0 Rue du Coq Français, Les Lilas","09/03/2016 - 10/01/2016, Every day, Daily Average",1706,1289,2256
"9","Arc de triomphe du Carrousel, Paris","3817","0 Villa des Bruyères, Les Lilas","09/03/2016 - 10/01/2016, Every day, Daily Average",1952,1330,2864
"9","Arc de triomphe du Carrousel, Paris","3851","0 Rue Parmentier, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1660,1197,2300
"9","Arc de triomphe du Carrousel, Paris","3852","0 Rue Galilée, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1784,1383,2299
"9","Arc de triomphe du Carrousel, Paris","3853","0 Rue Marceau, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1441,1064,1951
"9","Arc de triomphe du Carrousel, Paris","3854","0 Rue de la Pointe, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1638,1245,2154
"9","Arc de triomphe du Carrousel, Paris","3855","0 Rue des Hanots, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1539,1065,2221
"9","Arc de triomphe du Carrousel, Paris","3856","0 Rue Marceau, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1503,1140,1981
"9","Arc de triomphe du Carrousel, Paris","3860","0 Allée Maurice Chevalier, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1593,1093,2321
"9","Arc de triomphe du Carrousel, Paris","3864","0 Rue Mirabeau, Vincennes","09/03/2016 - 10/01/2016, Every day, Daily Average",1406,1034,1910
"9","Arc de triomphe du Carrousel, Paris","3867","0 Rue du Progrès, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1294,930,1800
"9","Arc de triomphe du Carrousel, Paris","3869","0 Rue Fernand Combette, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1550,1063,2259
"9","Arc de triomphe du Carrousel, Paris","3870","100 Rue de Saint-Antoine, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1666,1187,2337
"9","Arc de triomphe du Carrousel, Paris","3874","0 Rue du Moulin À Vent, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1518,1040,2213
"9","Arc de triomphe du Carrousel, Paris","3875","100 Rue Hoche, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1671,1215,2297
"9","Arc de triomphe du Carrousel, Paris","3876","0 Boulevard Paul Vaillant Couturier, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1635,1252,2135
"9","Arc de triomphe du Carrousel, Paris","3877","0 Avenue du Président Salvador Allende, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1552,1154,2086
"9","Arc de triomphe du Carrousel, Paris","3878","0 Boulevard Chanzy, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1470,1047,2062
"9","Arc de triomphe du Carrousel, Paris","3880","0 Rue Valette, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1331,976,1814
"9","Arc de triomphe du Carrousel, Paris","3881","0 Rue du Sergent Bobillot, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1393,1040,1864
"9","Arc de triomphe du Carrousel, Paris","3882","0 Rue des Plâtrières, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1541,1149,2066
"9","Arc de triomphe du Carrousel, Paris","3883","100 Rue Victor Hugo, Bagnolet","09/03/2016 - 10/01/2016, Every day, Daily Average",1296,958,1752
"9","Arc de triomphe du Carrousel, Paris","3884","0 Rue Condorcet, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1535,1109,2123
"9","Arc de triomphe du Carrousel, Paris","3887","0 Rue du Capitaine Dreyfus, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1431,1104,1853
"9","Arc de triomphe du Carrousel, Paris","3888","0 Rue Edouard Vaillant, Montreuil","09/03/2016 - 10/01/2016, Every day, Daily Average",1509,1170,1944
"9","Arc de triomphe du Carrousel, Paris","3891","0 Villa Gabrielle, Neuilly-Plaisance","09/03/2016 - 10/01/2016, Every day, Daily Average",1644,1360,1986
"9","Arc de triomphe du Carrousel, Paris","3895","Voie Lamarque, Neuilly-Plaisance","09/03/2016 - 10/01/2016, Every day, Daily Average",1633,1199,2222
"9","Arc de triomphe du Carrousel, Paris","3902","0 Place François Mitterrand, Neuilly-sur-Marne","09/03/2016 - 10/01/2016, Every day, Daily Average",2011,1412,2862
"9","Arc de triomphe du Carrousel, Paris","3906","100 Promenade Hermann Régnier, Gournay-sur-Marne","09/03/2016 - 10/01/2016, Every day, Daily Average",1911,1325,2755
"9","Arc de triomphe du Carrousel, Paris","3909","0 Rue Villebois Mareuil, Neuilly-sur-Marne","09/03/2016 - 10/01/2016, Every day, Daily Average",1795,1302,2473
"9","Arc de triomphe du Carrousel, Paris","3914","0 Rue de Malnoue, Noisy-le-Grand","09/03/2016 - 10/01/2016, Every day, Daily Average",1637,1270,2109
"9","Arc de triomphe du Carrousel, Paris","3915","0 Place Georges Pompidou, Noisy-le-Grand","09/03/2016 - 10/01/2016, Every day, Daily Average",1409,1061,1869
"9","Arc de triomphe du Carrousel, Paris","3916","0 Grande Allée du Champy, Noisy-le-Grand","09/03/2016 - 10/01/2016, Every day, Daily Average",1391,1165,1660
"9","Arc de triomphe du Carrousel, Paris","3917","0 Rue Leclère, Noisy-le-Grand","09/03/2016 - 10/01/2016, Every day, Daily Average",1738,1264,2387
"9","Arc de triomphe du Carrousel, Paris","3919","0 Allée Louis Aragon, Noisy-le-Grand","09/03/2016 - 10/01/2016, Every day, Daily Average",1636,1221,2191
"9","Arc de triomphe du Carrousel, Paris","3920","0 Boulevard du Champy-Richardets, Noisy-le-Grand","09/03/2016 - 10/01/2016, Every day, Daily Average",1467,1144,1879
"9","Arc de triomphe du Carrousel, Paris","3921","0 Rue des Archets, Noisy-le-Grand","09/03/2016 - 10/01/2016, Every day, Daily Average",1899,1347,2675
"9","Arc de triomphe du Carrousel, Paris","3923","0 Boulevard du Rû de Nesle, Noisy-le-Grand","09/03/2016 - 10/01/2016, Every day, Daily Average",1457,1139,1862
"9","Arc de triomphe du Carrousel, Paris","3924","400 Les Arcades, Voie de la Courtine, Noisy-le-Grand","09/03/2016 - 10/01/2016, Every day, Daily Average",1359,1028,1795
"9","Arc de triomphe du Carrousel, Paris","3925","0 Rue Paul Lafargue, Noisy-le-Grand","09/03/2016 - 10/01/2016, Every day, Daily Average",1701,1205,2399
"9","Arc de triomphe du Carrousel, Paris","3926","0 Rue Vauban, Noisy-le-Grand","09/03/2016 - 10/01/2016, Every day, Daily Average",1397,1069,1825
"9","Arc de triomphe du Carrousel, Paris","3930","0 Rue du Clos, Noisy-le-Grand","09/03/2016 - 10/01/2016, Every day, Daily Average",1664,1217,2274
"9","Arc de triomphe du Carrousel, Paris","3931","0 Rue Roger Salengro, Noisy-le-Grand","09/03/2016 - 10/01/2016, Every day, Daily Average",1626,1170,2258
"9","Arc de triomphe du Carrousel, Paris","3933","0 Rue du Professeur Roux, Noisy-le-Grand","09/03/2016 - 10/01/2016, Every day, Daily Average",1688,1277,2230
"9","Arc de triomphe du Carrousel, Paris","3935","0 Ruelle Boissière, Noisy-le-Sec","09/03/2016 - 10/01/2016, Every day, Daily Average",1696,1156,2486
"9","Arc de triomphe du Carrousel, Paris","3938","0 Avenue d'Alsace Lorraine, Noisy-le-Sec","09/03/2016 - 10/01/2016, Every day, Daily Average",1899,1271,2836
"9","Arc de triomphe du Carrousel, Paris","3942","0 Rue du 14 Juillet 1789, Noisy-le-Sec","09/03/2016 - 10/01/2016, Every day, Daily Average",1738,1157,2609
"9","Arc de triomphe du Carrousel, Paris","3943","0 Allée de la Libération, Noisy-le-Sec","09/03/2016 - 10/01/2016, Every day, Daily Average",1886,1256,2831
"9","Arc de triomphe du Carrousel, Paris","3945","0 Rue Emmanuel Arago, Noisy-le-Sec","09/03/2016 - 10/01/2016, Every day, Daily Average",1961,1307,2942
"9","Arc de triomphe du Carrousel, Paris","3947","E15, Rosny-sous-Bois","09/03/2016 - 10/01/2016, Every day, Daily Average",1775,1213,2595
"9","Arc de triomphe du Carrousel, Paris","3950","0 Avenue du 18 Avril 1944, Noisy-le-Sec","09/03/2016 - 10/01/2016, Every day, Daily Average",1712,1161,2523
"9","Arc de triomphe du Carrousel, Paris","3951","Av. des Érables Pourpres, Pantin","09/03/2016 - 10/01/2016, Every day, Daily Average",2067,1454,2937
"9","Arc de triomphe du Carrousel, Paris","3952","0 Avenue Weber, Pantin","09/03/2016 - 10/01/2016, Every day, Daily Average",1850,1256,2723
"9","Arc de triomphe du Carrousel, Paris","3954","0 Rue Victor Hugo, Pantin","09/03/2016 - 10/01/2016, Every day, Daily Average",1943,1421,2654
"9","Arc de triomphe du Carrousel, Paris","3956","0 La Guimard, Pantin","09/03/2016 - 10/01/2016, Every day, Daily Average",2063,1456,2921
"9","Arc de triomphe du Carrousel, Paris","3958","0 Rue Scandicci, Pantin","09/03/2016 - 10/01/2016, Every day, Daily Average",1789,1296,2467
"9","Arc de triomphe du Carrousel, Paris","3959","0 Rue Charles Nodier, Pantin","09/03/2016 - 10/01/2016, Every day, Daily Average",1745,1297,2345
"9","Arc de triomphe du Carrousel, Paris","3961","100 Avenue du Général Leclerc, Pantin","09/03/2016 - 10/01/2016, Every day, Daily Average",2195,1601,3007
"9","Arc de triomphe du Carrousel, Paris","3962","0 Rue des Grilles, Pantin","09/03/2016 - 10/01/2016, Every day, Daily Average",1813,1309,2510
"9","Arc de triomphe du Carrousel, Paris","3963","0 Avenue du Général Leclerc, Pantin","09/03/2016 - 10/01/2016, Every day, Daily Average",1788,1289,2479
"9","Arc de triomphe du Carrousel, Paris","3965","0 Rue Sainte-Marguerite, Pantin","09/03/2016 - 10/01/2016, Every day, Daily Average",1815,1242,2650
"9","Arc de triomphe du Carrousel, Paris","3966","0 Avenue du Cimetière Parisien, Pantin","09/03/2016 - 10/01/2016, Every day, Daily Average",1792,1271,2526
"9","Arc de triomphe du Carrousel, Paris","3968","0 Rue Lépine, Pantin","09/03/2016 - 10/01/2016, Every day, Daily Average",1998,1442,2767
"9","Arc de triomphe du Carrousel, Paris","3970","0 Allée Béranger, Les Pavillons-sous-Bois","09/03/2016 - 10/01/2016, Every day, Daily Average",1815,1386,2376
"9","Arc de triomphe du Carrousel, Paris","3973","0 Rue Béranger, Bondy","09/03/2016 - 10/01/2016, Every day, Daily Average",1915,1378,2660
"9","Arc de triomphe du Carrousel, Paris","3975","0 Allée Jules Auffret, Les Pavillons-sous-Bois","09/03/2016 - 10/01/2016, Every day, Daily Average",1914,1474,2484
"9","Arc de triomphe du Carrousel, Paris","3979","0 Rue du Huit Mai 1945, Pierrefitte-sur-Seine","09/03/2016 - 10/01/2016, Every day, Daily Average",2069,1589,2693
"9","Arc de triomphe du Carrousel, Paris","3983","100 Rue d'Amiens, Pierrefitte-sur-Seine","09/03/2016 - 10/01/2016, Every day, Daily Average",2013,1537,2634
"9","Arc de triomphe du Carrousel, Paris","3985","0 Place Jean Moulin, Pierrefitte-sur-Seine","09/03/2016 - 10/01/2016, Every day, Daily Average",2059,1562,2712
"9","Arc de triomphe du Carrousel, Paris","3988","0 Rue Lazare Carnot, Le Pré-Saint-Gervais","09/03/2016 - 10/01/2016, Every day, Daily Average",1723,1274,2328
"9","Arc de triomphe du Carrousel, Paris","3989","0 Rue Danton, Le Pré-Saint-Gervais","09/03/2016 - 10/01/2016, Every day, Daily Average",1715,1319,2229
"9","Arc de triomphe du Carrousel, Paris","3990","0 Avenue du Belvédère, Le Pré-Saint-Gervais","09/03/2016 - 10/01/2016, Every day, Daily Average",1541,1187,1999
"9","Arc de triomphe du Carrousel, Paris","3991","0 Rue Jean Baptiste Semanaz, Le Pré-Saint-Gervais","09/03/2016 - 10/01/2016, Every day, Daily Average",1815,1369,2404
"9","Arc de triomphe du Carrousel, Paris","3992","0 Allée Gracchus Babeuf, Le Pré-Saint-Gervais","09/03/2016 - 10/01/2016, Every day, Daily Average",1817,1394,2367
"9","Arc de triomphe du Carrousel, Paris","4004","0 Boulevard Edouard Branly, Romainville","09/03/2016 - 10/01/2016, Every day, Daily Average",1541,1067,2224
"9","Arc de triomphe du Carrousel, Paris","4006","0 Port de Noisy, Romainville","09/03/2016 - 10/01/2016, Every day, Daily Average",1886,1262,2817
"9","Arc de triomphe du Carrousel, Paris","4007","0 Avenue de Verdun, Romainville","09/03/2016 - 10/01/2016, Every day, Daily Average",1893,1297,2761
"9","Arc de triomphe du Carrousel, Paris","4008","0 Rue Louis Aubin, Romainville","09/03/2016 - 10/01/2016, Every day, Daily Average",1550,1040,2308
"9","Arc de triomphe du Carrousel, Paris","4010","0 Rue de Benfleet, Romainville","09/03/2016 - 10/01/2016, Every day, Daily Average",1861,1134,3053
"9","Arc de triomphe du Carrousel, Paris","4011","0 Avenue du Général de Gaulle, Rosny-sous-Bois","09/03/2016 - 10/01/2016, Every day, Daily Average",1802,1259,2577
"9","Arc de triomphe du Carrousel, Paris","4015","0 Rue Raspail, Rosny-sous-Bois","09/03/2016 - 10/01/2016, Every day, Daily Average",2012,1372,2949
"9","Arc de triomphe du Carrousel, Paris","4018","0 Rue Hussenet, Rosny-sous-Bois","09/03/2016 - 10/01/2016, Every day, Daily Average",1875,1350,2602
"9","Arc de triomphe du Carrousel, Paris","4021","0 Rue Camélinat, Rosny-sous-Bois","09/03/2016 - 10/01/2016, Every day, Daily Average",1882,1331,2660
"9","Arc de triomphe du Carrousel, Paris","4022","0 Rue Hélène Boucher, Rosny-sous-Bois","09/03/2016 - 10/01/2016, Every day, Daily Average",1703,1327,2185
"9","Arc de triomphe du Carrousel, Paris","4023","Zone d'aménagement concerté la Garenne, Rosny-sous-Bois","09/03/2016 - 10/01/2016, Every day, Daily Average",1784,1303,2440
"9","Arc de triomphe du Carrousel, Paris","4024","0 Rue Saint Denis, Rosny-sous-Bois","09/03/2016 - 10/01/2016, Every day, Daily Average",1917,1320,2783
"9","Arc de triomphe du Carrousel, Paris","4027","0 Rue du Général Gallieni, Rosny-sous-Bois","09/03/2016 - 10/01/2016, Every day, Daily Average",2062,1537,2765
"9","Arc de triomphe du Carrousel, Paris","4028","0 Impasse du Pilier, Saint-Denis","09/03/2016 - 10/01/2016, Every day, Daily Average",1813,1224,2683
