"Origin Movement ID","Origin Display Name","Origin Geometry","Destination Movement ID","Destination Display Name","Destination Geometry","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2561","Pymble (2561)","[[151.14238,-33.75892],[151.14256,-33.75925],[151.14253,-33.75994],[151.14182,-33.76116],[151.14141,-33.76256],[151.14127,-33.76363],[151.14158,-33.76595],[151.14089,-33.76795],[151.14073,-33.76906],[151.14114,-33.77106],[151.14246,-33.7711],[151.13796,-33.77435],[151.13768,-33.77471],[151.13728,-33.77591],[151.1368,-33.77601],[151.13516,-33.77554],[151.13417,-33.77493],[151.13293,-33.77516],[151.13251,-33.77507],[151.132,-33.77438],[151.13229,-33.77399],[151.13298,-33.77373],[151.13338,-33.77339],[151.13288,-33.77309],[151.13007,-33.77241],[151.12775,-33.7722],[151.12639,-33.77277],[151.12569,-33.77252],[151.12462,-33.77165],[151.12669,-33.77105],[151.12672,-33.77068],[151.12654,-33.77049],[151.12693,-33.77034],[151.12713,-33.76952],[151.12766,-33.76929],[151.12795,-33.76891],[151.12804,-33.76861],[151.12783,-33.76795],[151.12898,-33.76762],[151.12978,-33.76709],[151.12932,-33.76656],[151.13158,-33.76506],[151.12928,-33.76309],[151.13545,-33.76124],[151.13549,-33.76108],[151.13814,-33.76023],[151.13818,-33.75972],[151.13948,-33.75931],[151.13994,-33.75916],[151.14027,-33.75955],[151.14238,-33.75892]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1715,1155,2545
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2563","Pymble (2563)","[[151.12887,-33.75415],[151.13011,-33.75297],[151.13136,-33.75146],[151.1327,-33.75068],[151.13339,-33.75136],[151.13817,-33.74694],[151.13769,-33.74657],[151.14043,-33.74409],[151.14125,-33.74443],[151.14166,-33.74487],[151.14308,-33.74561],[151.1443,-33.74593],[151.14448,-33.74575],[151.14496,-33.7461],[151.14556,-33.74681],[151.14727,-33.75006],[151.14772,-33.75066],[151.14602,-33.7516],[151.14413,-33.7521],[151.14258,-33.753],[151.14087,-33.75458],[151.1404,-33.75483],[151.14129,-33.7556],[151.14078,-33.75605],[151.14165,-33.75759],[151.14308,-33.7587],[151.14027,-33.75955],[151.13994,-33.75916],[151.13948,-33.75931],[151.13818,-33.75972],[151.13814,-33.76023],[151.13549,-33.76108],[151.13476,-33.75993],[151.13428,-33.75951],[151.1341,-33.75918],[151.13414,-33.75883],[151.13265,-33.7565],[151.13239,-33.75644],[151.13216,-33.7561],[151.13168,-33.75651],[151.12887,-33.75415]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1693,1229,2330
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2564","Pymble (2564)","[[151.11997,-33.75128],[151.12277,-33.74885],[151.12174,-33.74797],[151.12668,-33.74339],[151.12648,-33.74323],[151.13317,-33.7375],[151.13282,-33.73711],[151.13349,-33.73686],[151.13548,-33.73861],[151.13663,-33.73986],[151.13904,-33.7418],[151.14006,-33.74313],[151.14105,-33.74402],[151.14125,-33.74443],[151.14043,-33.74409],[151.13769,-33.74657],[151.13817,-33.74694],[151.13339,-33.75136],[151.1327,-33.75068],[151.13136,-33.75146],[151.13011,-33.75297],[151.12887,-33.75415],[151.12788,-33.75332],[151.1251,-33.75563],[151.11997,-33.75128]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1822,1290,2571
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2565","Pymble (2565)","[[151.14125,-33.74443],[151.14105,-33.74402],[151.14006,-33.74313],[151.13898,-33.74175],[151.14073,-33.74013],[151.14887,-33.73812],[151.14958,-33.73821],[151.14973,-33.73723],[151.15253,-33.73759],[151.15246,-33.73838],[151.15017,-33.74401],[151.14994,-33.74635],[151.14859,-33.74839],[151.14889,-33.74851],[151.14877,-33.74895],[151.14888,-33.74915],[151.14918,-33.74926],[151.14904,-33.74978],[151.14875,-33.74963],[151.14859,-33.75012],[151.14828,-33.74996],[151.14772,-33.75066],[151.1451,-33.74623],[151.14448,-33.74575],[151.1443,-33.74593],[151.14308,-33.74561],[151.14166,-33.74487],[151.14125,-33.74443]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1814,1291,2548
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2567","Pymble (2567)","[[151.13474,-33.73793],[151.13483,-33.73747],[151.13527,-33.73776],[151.13547,-33.73779],[151.13549,-33.73764],[151.13579,-33.73788],[151.13656,-33.73396],[151.13689,-33.73395],[151.13694,-33.73376],[151.13772,-33.73387],[151.13766,-33.73418],[151.1385,-33.7343],[151.13917,-33.73083],[151.13904,-33.73039],[151.13935,-33.72914],[151.14325,-33.72978],[151.14666,-33.73085],[151.14759,-33.73073],[151.14805,-33.73083],[151.14828,-33.73037],[151.15194,-33.73173],[151.15285,-33.73227],[151.15546,-33.733],[151.15293,-33.73568],[151.15261,-33.73639],[151.15253,-33.73759],[151.14973,-33.73723],[151.14958,-33.73821],[151.14887,-33.73812],[151.14073,-33.74013],[151.13898,-33.74175],[151.13663,-33.73986],[151.13474,-33.73793]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1856,1291,2667
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2580","Turramurra (2580)","[[151.12648,-33.74323],[151.12432,-33.74142],[151.12185,-33.7436],[151.12057,-33.74197],[151.11864,-33.74009],[151.11943,-33.73979],[151.11612,-33.7371],[151.11742,-33.73595],[151.11768,-33.73549],[151.11851,-33.73472],[151.11838,-33.73461],[151.12206,-33.73146],[151.12248,-33.73135],[151.12383,-33.73019],[151.12504,-33.73106],[151.12579,-33.73191],[151.12616,-33.73126],[151.1264,-33.73129],[151.12651,-33.73074],[151.1261,-33.73069],[151.1262,-33.73014],[151.12647,-33.73004],[151.13317,-33.7375],[151.12648,-33.74323]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1717,1383,2131
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2581","Turramurra (2581)","[[151.13282,-33.73711],[151.12647,-33.73004],[151.12676,-33.72974],[151.12689,-33.72921],[151.12674,-33.7292],[151.12679,-33.72891],[151.12644,-33.72886],[151.12657,-33.72826],[151.12869,-33.72854],[151.12906,-33.7275],[151.12869,-33.72745],[151.12885,-33.72665],[151.12908,-33.72669],[151.12932,-33.7265],[151.12937,-33.72614],[151.12976,-33.72618],[151.12971,-33.72643],[151.13468,-33.7271],[151.13433,-33.7289],[151.1359,-33.72852],[151.13879,-33.72893],[151.13876,-33.72905],[151.13935,-33.72914],[151.13904,-33.73039],[151.13917,-33.73083],[151.1385,-33.7343],[151.13766,-33.73418],[151.13772,-33.73387],[151.13694,-33.73376],[151.13689,-33.73395],[151.13656,-33.73396],[151.13579,-33.73788],[151.13549,-33.73764],[151.13547,-33.73779],[151.13527,-33.73776],[151.13483,-33.73747],[151.13474,-33.73793],[151.13349,-33.73686],[151.13282,-33.73711]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1837,1331,2534
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2587","Wahroonga - Warrawee (2587)","[[151.10333,-33.72914],[151.10412,-33.72921],[151.10467,-33.72899],[151.10585,-33.72781],[151.10656,-33.72758],[151.10664,-33.72714],[151.1093,-33.7275],[151.10908,-33.72887],[151.11129,-33.72791],[151.11629,-33.72763],[151.11876,-33.72764],[151.12017,-33.72796],[151.12383,-33.73019],[151.12248,-33.73135],[151.12206,-33.73146],[151.11838,-33.73461],[151.11851,-33.73472],[151.11768,-33.73549],[151.11742,-33.73595],[151.11565,-33.73751],[151.11615,-33.7379],[151.11524,-33.73868],[151.11218,-33.73623],[151.11105,-33.73753],[151.11046,-33.73741],[151.11027,-33.73794],[151.10875,-33.73772],[151.10886,-33.73718],[151.10215,-33.7362],[151.10225,-33.73569],[151.10399,-33.73588],[151.10487,-33.73156],[151.1046,-33.73165],[151.10431,-33.73099],[151.10378,-33.73118],[151.10363,-33.73088],[151.10253,-33.73073],[151.10267,-33.73007],[151.10304,-33.72965],[151.10324,-33.72963],[151.10333,-33.72914]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1795,1461,2205
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2588","Wahroonga - Warrawee (2588)","[[151.11806,-33.7221],[151.11919,-33.72194],[151.11917,-33.72151],[151.12026,-33.721],[151.12049,-33.71985],[151.12122,-33.71995],[151.12116,-33.72025],[151.12167,-33.72032],[151.12174,-33.71995],[151.12225,-33.72002],[151.12232,-33.71958],[151.12262,-33.71962],[151.1227,-33.71921],[151.12245,-33.71917],[151.12243,-33.71889],[151.12294,-33.71893],[151.12303,-33.71921],[151.12404,-33.71931],[151.12405,-33.71961],[151.12526,-33.71979],[151.12542,-33.71931],[151.12599,-33.71939],[151.12589,-33.71988],[151.12608,-33.71991],[151.12613,-33.72008],[151.12663,-33.72015],[151.12665,-33.72036],[151.12738,-33.72046],[151.12732,-33.72077],[151.12864,-33.72096],[151.12874,-33.72048],[151.13014,-33.72084],[151.13005,-33.72175],[151.12955,-33.72168],[151.12922,-33.72254],[151.12993,-33.72264],[151.12958,-33.72388],[151.12933,-33.72384],[151.12928,-33.72408],[151.12891,-33.72403],[151.12885,-33.72434],[151.12977,-33.72447],[151.12969,-33.72488],[151.12954,-33.72526],[151.12867,-33.72514],[151.12858,-33.72556],[151.12942,-33.72568],[151.12932,-33.7265],[151.12908,-33.72669],[151.12885,-33.72665],[151.12869,-33.72745],[151.12906,-33.7275],[151.12897,-33.72793],[151.12876,-33.72809],[151.12869,-33.72854],[151.12657,-33.72826],[151.12644,-33.72886],[151.12679,-33.72891],[151.12674,-33.7292],[151.12689,-33.72921],[151.12663,-33.72996],[151.1262,-33.73014],[151.1261,-33.73069],[151.12651,-33.73074],[151.1264,-33.73129],[151.12616,-33.73126],[151.12589,-33.73185],[151.12579,-33.73191],[151.1245,-33.7306],[151.12006,-33.72787],[151.11981,-33.72727],[151.11952,-33.72542],[151.11806,-33.7221]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1881,1529,2313
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2589","Wahroonga - Warrawee (2589)","[[151.12017,-33.72796],[151.11876,-33.72764],[151.11629,-33.72763],[151.11129,-33.72791],[151.10908,-33.72887],[151.1093,-33.7275],[151.10664,-33.72714],[151.10799,-33.72022],[151.10862,-33.72024],[151.10936,-33.72004],[151.1096,-33.71984],[151.10993,-33.7187],[151.114,-33.71887],[151.11495,-33.71916],[151.11682,-33.72009],[151.11718,-33.72032],[151.11745,-33.72115],[151.11821,-33.72235],[151.11895,-33.72403],[151.11952,-33.72542],[151.11981,-33.72727],[151.12017,-33.72796]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1859,1506,2293
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2590","Wahroonga - Warrawee (2590)","[[151.10993,-33.7187],[151.11159,-33.71613],[151.11471,-33.7127],[151.13187,-33.71511],[151.13161,-33.71716],[151.13104,-33.71707],[151.13057,-33.71848],[151.13058,-33.71892],[151.13121,-33.71901],[151.13114,-33.71937],[151.12986,-33.71922],[151.12963,-33.71937],[151.12938,-33.72058],[151.12874,-33.72048],[151.12864,-33.72096],[151.12732,-33.72077],[151.12738,-33.72046],[151.12665,-33.72036],[151.12663,-33.72015],[151.12613,-33.72008],[151.12608,-33.71991],[151.12589,-33.71988],[151.12599,-33.71939],[151.12542,-33.71931],[151.12526,-33.71979],[151.12405,-33.71961],[151.12404,-33.71931],[151.12303,-33.71921],[151.12294,-33.71893],[151.12243,-33.71889],[151.12245,-33.71917],[151.1227,-33.71921],[151.12262,-33.71962],[151.12232,-33.71958],[151.12225,-33.72002],[151.12174,-33.71995],[151.12167,-33.72032],[151.12116,-33.72025],[151.12122,-33.71995],[151.12049,-33.71985],[151.12026,-33.721],[151.11917,-33.72151],[151.11919,-33.72194],[151.11806,-33.7221],[151.11745,-33.72115],[151.11718,-33.72032],[151.11495,-33.71916],[151.11377,-33.71883],[151.10993,-33.7187]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1918,1589,2314
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2595","Cremorne - Cammeray (2595)","[[151.22886,-33.83523],[151.22838,-33.83759],[151.22904,-33.83784],[151.22952,-33.83961],[151.23054,-33.84105],[151.23035,-33.84106],[151.23026,-33.84145],[151.2303,-33.8419],[151.23056,-33.84224],[151.22992,-33.84271],[151.23004,-33.84358],[151.23114,-33.84581],[151.23117,-33.84698],[151.23187,-33.84763],[151.2328,-33.84817],[151.23302,-33.84862],[151.23287,-33.84871],[151.23157,-33.84818],[151.23112,-33.84769],[151.22999,-33.84709],[151.22984,-33.84676],[151.22904,-33.84626],[151.22877,-33.84624],[151.2284,-33.8456],[151.22752,-33.84493],[151.22674,-33.84398],[151.22655,-33.84249],[151.22566,-33.84118],[151.22574,-33.84035],[151.22509,-33.83985],[151.22466,-33.83896],[151.22588,-33.83879],[151.22592,-33.83853],[151.22504,-33.83856],[151.22468,-33.83793],[151.22504,-33.83788],[151.22496,-33.83755],[151.22451,-33.83763],[151.22427,-33.83716],[151.22288,-33.8374],[151.22301,-33.83705],[151.22375,-33.8369],[151.22377,-33.83664],[151.22397,-33.83666],[151.22398,-33.83638],[151.22379,-33.83636],[151.22382,-33.83594],[151.22349,-33.83597],[151.22351,-33.83565],[151.22289,-33.83571],[151.22313,-33.83437],[151.22658,-33.83474],[151.22654,-33.83502],[151.22886,-33.83523]]","07/31/2016 - 08/28/2016, Every day, Daily Average",864,605,1233
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2596","Cremorne - Cammeray (2596)","[[151.22886,-33.83523],[151.22654,-33.83502],[151.22658,-33.83474],[151.22333,-33.83439],[151.22344,-33.83385],[151.22259,-33.83375],[151.22275,-33.83238],[151.22408,-33.83255],[151.22436,-33.83228],[151.22384,-33.8319],[151.22429,-33.8317],[151.22439,-33.83112],[151.22707,-33.83003],[151.22838,-33.82904],[151.23032,-33.82814],[151.22886,-33.83523]]","07/31/2016 - 08/28/2016, Every day, Daily Average",726,526,1000
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2597","Cremorne - Cammeray (2597)","[[151.21753,-33.82818],[151.21733,-33.82809],[151.21768,-33.82619],[151.21802,-33.82538],[151.21834,-33.82383],[151.21967,-33.824],[151.21996,-33.82306],[151.22057,-33.8231],[151.22062,-33.82292],[151.22168,-33.82296],[151.22233,-33.82234],[151.22396,-33.82136],[151.22469,-33.82222],[151.22522,-33.82216],[151.22501,-33.82256],[151.22441,-33.82307],[151.2249,-33.82349],[151.22407,-33.82425],[151.22441,-33.82438],[151.22417,-33.82495],[151.22422,-33.82563],[151.22379,-33.82612],[151.22351,-33.82604],[151.22314,-33.82692],[151.22523,-33.82756],[151.22404,-33.82996],[151.22241,-33.82957],[151.22224,-33.83007],[151.21972,-33.82945],[151.21983,-33.82901],[151.21753,-33.82818]]","07/31/2016 - 08/28/2016, Every day, Daily Average",653,472,901
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2598","Cremorne - Cammeray (2598)","[[151.22522,-33.82216],[151.22591,-33.82235],[151.22643,-33.82228],[151.22714,-33.82366],[151.22754,-33.82373],[151.22762,-33.82388],[151.22797,-33.82375],[151.22825,-33.82426],[151.22904,-33.82462],[151.22967,-33.82549],[151.23066,-33.82502],[151.23142,-33.82514],[151.23091,-33.82778],[151.22838,-33.82904],[151.22707,-33.83003],[151.22502,-33.83088],[151.22465,-33.83017],[151.22404,-33.82996],[151.22523,-33.82756],[151.22314,-33.82692],[151.22351,-33.82604],[151.22379,-33.82612],[151.22422,-33.82563],[151.22417,-33.82495],[151.22441,-33.82438],[151.22407,-33.82425],[151.2249,-33.82349],[151.22441,-33.82307],[151.22501,-33.82256],[151.22522,-33.82216]]","07/31/2016 - 08/28/2016, Every day, Daily Average",733,540,993
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2599","Cremorne - Cammeray (2599)","[[151.21236,-33.81706],[151.21327,-33.81705],[151.2149,-33.81658],[151.21562,-33.8172],[151.21727,-33.81803],[151.21884,-33.81811],[151.21918,-33.81829],[151.21947,-33.81899],[151.22087,-33.81899],[151.22152,-33.81941],[151.22293,-33.81864],[151.22569,-33.81858],[151.22582,-33.81862],[151.22582,-33.81897],[151.22503,-33.81956],[151.22404,-33.82141],[151.22233,-33.82234],[151.22168,-33.82296],[151.22062,-33.82292],[151.22057,-33.8231],[151.21996,-33.82306],[151.21967,-33.824],[151.21834,-33.82383],[151.21802,-33.82538],[151.21777,-33.82577],[151.21734,-33.82801],[151.21447,-33.82761],[151.21375,-33.82621],[151.2129,-33.82528],[151.21179,-33.82446],[151.21009,-33.82364],[151.21099,-33.81958],[151.21154,-33.81893],[151.21264,-33.81837],[151.21236,-33.81706]]","07/31/2016 - 08/28/2016, Every day, Daily Average",673,466,970
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2600","Cremorne - Cammeray (2600)","[[151.21038,-33.81768],[151.21075,-33.81723],[151.2113,-33.81728],[151.21229,-33.81676],[151.21267,-33.81826],[151.21248,-33.81853],[151.21154,-33.81893],[151.21099,-33.81958],[151.21003,-33.82389],[151.20803,-33.82343],[151.20757,-33.82325],[151.20762,-33.82305],[151.20678,-33.82289],[151.2058,-33.82186],[151.20559,-33.82183],[151.20489,-33.82083],[151.20469,-33.82027],[151.20619,-33.82048],[151.20628,-33.82006],[151.20673,-33.81983],[151.20678,-33.81959],[151.20753,-33.81953],[151.20773,-33.81918],[151.20843,-33.81928],[151.20854,-33.81874],[151.20938,-33.81846],[151.21038,-33.81768]]","07/31/2016 - 08/28/2016, Every day, Daily Average",651,480,882
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2601","Cremorne - Cammeray (2601)","[[151.22599,-33.82224],[151.22588,-33.82155],[151.22605,-33.82089],[151.22674,-33.82011],[151.22744,-33.8197],[151.2285,-33.81861],[151.22896,-33.81739],[151.2294,-33.81728],[151.22997,-33.81745],[151.23055,-33.81732],[151.23106,-33.81676],[151.23291,-33.81833],[151.23142,-33.82514],[151.23066,-33.82502],[151.22967,-33.82549],[151.22904,-33.82462],[151.22825,-33.82426],[151.22797,-33.82375],[151.22762,-33.82388],[151.22754,-33.82373],[151.22714,-33.82366],[151.22643,-33.82228],[151.22599,-33.82224]]","07/31/2016 - 08/28/2016, Every day, Daily Average",850,611,1181
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2603","Crows Nest - Waverton (2603)","[[151.19332,-33.83763],[151.19351,-33.83693],[151.19461,-33.83595],[151.19477,-33.83559],[151.19498,-33.83561],[151.1951,-33.83502],[151.1957,-33.83449],[151.19625,-33.8345],[151.19669,-33.83505],[151.19726,-33.83505],[151.19725,-33.83558],[151.19844,-33.83536],[151.19913,-33.83738],[151.19964,-33.83941],[151.19955,-33.83959],[151.20066,-33.83995],[151.20054,-33.84045],[151.20015,-33.84041],[151.19987,-33.84079],[151.1997,-33.84117],[151.20001,-33.8416],[151.19976,-33.84186],[151.19904,-33.84116],[151.19817,-33.84134],[151.19795,-33.84264],[151.19817,-33.84293],[151.19752,-33.84373],[151.19659,-33.84368],[151.19527,-33.84398],[151.19505,-33.84389],[151.19468,-33.84453],[151.19491,-33.84531],[151.1952,-33.84559],[151.19708,-33.84594],[151.19823,-33.84694],[151.19821,-33.84719],[151.19614,-33.84739],[151.19364,-33.84788],[151.19295,-33.84758],[151.19339,-33.84599],[151.19323,-33.84478],[151.19361,-33.84315],[151.1949,-33.8414],[151.19432,-33.84007],[151.19446,-33.83855],[151.19332,-33.83763]]","07/31/2016 - 08/28/2016, Every day, Daily Average",598,430,831
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2604","Crows Nest - Waverton (2604)","[[151.19844,-33.83536],[151.19895,-33.83497],[151.19934,-33.83409],[151.19927,-33.83362],[151.20198,-33.83274],[151.20414,-33.83231],[151.20485,-33.8341],[151.20235,-33.83461],[151.20261,-33.83551],[151.20338,-33.8354],[151.20351,-33.83587],[151.20302,-33.83593],[151.20334,-33.83706],[151.20213,-33.83726],[151.20188,-33.83753],[151.20195,-33.83781],[151.20147,-33.83797],[151.20159,-33.83848],[151.20123,-33.83992],[151.20071,-33.8398],[151.20066,-33.83995],[151.19955,-33.83959],[151.19964,-33.83941],[151.19913,-33.83738],[151.19844,-33.83536]]","07/31/2016 - 08/28/2016, Every day, Daily Average",604,394,924
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2605","Crows Nest - Waverton (2605)","[[151.18904,-33.83363],[151.18923,-33.83274],[151.18905,-33.83215],[151.18919,-33.83114],[151.18989,-33.83067],[151.19045,-33.83064],[151.19109,-33.83033],[151.19139,-33.82966],[151.19258,-33.82921],[151.19278,-33.82844],[151.19272,-33.82797],[151.19342,-33.82809],[151.19417,-33.82764],[151.19485,-33.82764],[151.19679,-33.82821],[151.19898,-33.82912],[151.19794,-33.83081],[151.19797,-33.83133],[151.19933,-33.83112],[151.19993,-33.83263],[151.20045,-33.83323],[151.19927,-33.83362],[151.19934,-33.83409],[151.19895,-33.83497],[151.19852,-33.83534],[151.19725,-33.83558],[151.19726,-33.83505],[151.19669,-33.83505],[151.19613,-33.83445],[151.1956,-33.83454],[151.19507,-33.83507],[151.19498,-33.83561],[151.19477,-33.83559],[151.19461,-33.83595],[151.19351,-33.83693],[151.19347,-33.83742],[151.19326,-33.83769],[151.19248,-33.83717],[151.19242,-33.83869],[151.19226,-33.83888],[151.19151,-33.83869],[151.19136,-33.83793],[151.19104,-33.83766],[151.19057,-33.83761],[151.19,-33.83783],[151.18949,-33.83838],[151.18934,-33.83902],[151.18946,-33.84039],[151.18962,-33.84072],[151.18954,-33.84097],[151.18787,-33.84039],[151.18735,-33.83982],[151.18758,-33.83939],[151.18856,-33.83851],[151.18875,-33.83802],[151.18889,-33.83693],[151.18829,-33.83572],[151.18847,-33.83513],[151.18951,-33.83414],[151.18904,-33.83363]]","07/31/2016 - 08/28/2016, Every day, Daily Average",738,515,1056
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2606","Crows Nest - Waverton (2606)","[[151.19898,-33.82912],[151.19968,-33.8282],[151.20067,-33.82766],[151.20331,-33.83117],[151.20275,-33.83146],[151.20351,-33.83244],[151.20045,-33.83323],[151.19993,-33.83263],[151.19933,-33.83112],[151.19797,-33.83133],[151.19794,-33.83081],[151.19898,-33.82912]]","07/31/2016 - 08/28/2016, Every day, Daily Average",679,459,1002
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2607","Crows Nest - Waverton (2607)","[[151.20638,-33.82853],[151.20671,-33.82858],[151.20662,-33.82899],[151.20684,-33.82903],[151.20638,-33.83058],[151.20595,-33.83052],[151.20598,-33.83034],[151.204,-33.83004],[151.2039,-33.83047],[151.20423,-33.83051],[151.20413,-33.83096],[151.20331,-33.83117],[151.2007,-33.8277],[151.20638,-33.82853]]","07/31/2016 - 08/28/2016, Every day, Daily Average",658,462,935
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2608","Crows Nest - Waverton (2608)","[[151.20671,-33.82858],[151.20638,-33.82853],[151.20757,-33.82325],[151.21003,-33.82389],[151.21009,-33.82364],[151.21137,-33.82422],[151.21256,-33.82499],[151.21389,-33.82644],[151.21465,-33.82799],[151.21484,-33.8292],[151.21469,-33.8298],[151.20671,-33.82858]]","07/31/2016 - 08/28/2016, Every day, Daily Average",564,382,830
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2609","Crows Nest - Waverton (2609)","[[151.19906,-33.82207],[151.20095,-33.82209],[151.20083,-33.82771],[151.20067,-33.82766],[151.19968,-33.8282],[151.19898,-33.82912],[151.19573,-33.82791],[151.19569,-33.82713],[151.19535,-33.82637],[151.19702,-33.82587],[151.19902,-33.82461],[151.19906,-33.82207]]","07/31/2016 - 08/28/2016, Every day, Daily Average",750,496,1132
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2610","Crows Nest - Waverton (2610)","[[151.20702,-33.82571],[151.20638,-33.82853],[151.20083,-33.82771],[151.2009,-33.82472],[151.20702,-33.82571]]","07/31/2016 - 08/28/2016, Every day, Daily Average",694,482,997
